Id,Prob_Yes
304,0.9999998555019962
305,4.5397868702434395e-05
306,0.00012339457598623172
307,5.043474082014517e-07
308,2.144494842091395e-05
309,0.0009110511944006454
310,0.9980732653366725
311,3.7266392841865614e-06
312,2.2603242979035742e-06
313,0.0031726828424851893
314,8.764247451323235e-08
315,1.8553910183683314e-07
316,2.3823690999334297e-07
317,0.0005527786369235996
318,0.9706877692486436
319,1.4449800373124837e-07
320,0.9241418199787566
321,1.670142184809518e-05
322,3.9278620026704423e-07
323,3.9278620026704423e-07
324,1.3709572068578445e-06
325,5.043474082014517e-07
326,0.006692850924284856
327,1.0677028700441467e-06
328,2.753569111458347e-05
329,1.670142184809518e-05
330,1.0677028700441467e-06
331,0.00015843621910252594
332,4.5397868702434395e-05
333,5.829126566113865e-05
334,0.0009110511944006454
335,0.8175744761936437
336,0.9999724643088853
337,5.829126566113865e-05
338,0.8175744761936437
339,0.9968273171575148
340,0.9995694429186754
341,9.610241549947395e-05
342,0.8807970779778823
343,0.9399133498259924
344,0.9933071490757153
345,0.9399133498259924
346,0.008577485413711986
347,0.9890130573694068
348,0.9046505351008906
349,0.999998629042793
350,0.9626731126558706
351,0.07585818002124356
352,0.014063627043245474
353,3.535625074174431e-05
354,0.037326887344129464
355,0.00043055708132461493
356,0.9975273768433653
357,0.7772998611746911
358,0.9995694429186754
359,0.11920292202211755
360,5.829126566113865e-05
361,7.484622751061124e-05
362,0.9820137900379085
363,0.0953494648991095
364,0.9999646437492582
365,0.0009110511944006454
366,0.00015843621910252594
367,0.9933071490757153
368,0.37754066879814546
369,0.04742587317756679
370,0.029312230751356316
371,2.144494842091395e-05
372,0.9241418199787566
373,0.0002611903190957194
374,0.07585818002124356
375,0.9999898700090192
376,0.9975273768433653
377,0.9975273768433653
378,0.32082130082460697
379,0.9999646437492582
380,0.008577485413711986
381,0.9890130573694068
382,0.8519528019683106
383,0.0953494648991095
384,0.0024726231566347748
385,0.5
386,0.014063627043245474
387,0.9999989322971299
388,0.8807970779778823
389,0.00012339457598623172
390,0.07585818002124356
391,0.9999724643088853
392,0.32082130082460697
393,0.00012339457598623172
394,0.1480471980316895
395,0.991422514586288
396,0.5621765008857981
397,0.991422514586288
398,0.9975273768433653
399,0.11920292202211755
400,0.0015011822567369915
401,3.059022269256247e-07
402,0.9997388096809043
403,0.01098694263059318
404,0.0002611903190957194
405,0.9525741268224334
406,7.484622751061124e-05
407,8.764247451323235e-08
408,3.9278620026704423e-07
409,1.8553910183683314e-07
410,3.9278620026704423e-07
411,7.484622751061124e-05
412,6.144174602214718e-06
413,0.004070137715896127
414,3.059022269256247e-07
415,1.0677028700441467e-06
416,0.014063627043245474
417,3.535625074174431e-05
418,3.9278620026704423e-07
419,0.00033535013046647816
420,2.902311985211097e-06
421,2.753569111458347e-05
422,6.144174602214718e-06
423,2.753569111458347e-05
424,9.610241549947395e-05
425,3.059022269256247e-07
426,1.0677028700441467e-06
427,2.902311985211097e-06
428,1.0677028700441467e-06
429,3.059022269256247e-07
430,2.3823690999334297e-07
431,9.610241549947395e-05
432,0.7310585786300049
433,0.00015843621910252594
434,1.0677028700441467e-06
435,6.475947982049266e-07
436,2.3823690999334297e-07
437,1.8553910183683314e-07
438,1.0677028700441467e-06
439,6.475947982049266e-07
440,0.0953494648991095
441,6.144174602214718e-06
442,0.00015843621910252594
443,3.059022269256247e-07
444,9.610241549947395e-05
445,0.5621765008857981
446,0.0024726231566347748
447,0.004070137715896127
448,0.006692850924284856
449,0.005220125693558397
450,0.07585818002124356
451,1.12535162055095e-07
452,0.0011695102650555148
453,1.670142184809518e-05
454,6.825602910446288e-08
455,0.0031726828424851893
456,0.0002611903190957194
457,3.7266392841865614e-06
458,6.144174602214718e-06
459,1.4449800373124837e-07
460,2.753569111458347e-05
461,8.764247451323235e-08
462,6.475947982049266e-07
463,4.785094494890118e-06
464,5.043474082014517e-07
465,0.0007096703991005882
466,6.475947982049266e-07
467,1.0129990980873921e-05
468,6.144174602214718e-06
469,3.7266392841865614e-06
470,1.0677028700441467e-06
471,0.0005527786369235996
472,5.3157849718487075e-08
473,2.2603242979035742e-06
474,1.4449800373124837e-07
475,1.8553910183683314e-07
476,0.0019267346633274755
477,4.785094494890118e-06
478,1.4449800373124837e-07
479,6.144174602214718e-06
480,1.0677028700441467e-06
481,1.0677028700441467e-06
482,0.8175744761936437
483,1.0129990980873921e-05
484,1.0677028700441467e-06
485,5.043474082014517e-07
486,1.0677028700441467e-06
487,6.144174602214718e-06
488,3.9278620026704423e-07
489,1.3709572068578445e-06
490,0.9997965730219448
491,0.9820137900379085
492,0.9999938558253978
493,0.9525741268224334
494,0.22270013882530884
495,0.9975273768433653
496,0.9999952149055051
497,0.9933071490757153
498,0.9399133498259924
499,0.2689414213699951
