Id,Prob_Yes
1213,1.0677028700441467e-06
1214,0.0005527786369235996
1215,5.043474082014517e-07
1216,5.043474082014517e-07
1217,3.7266392841865614e-06
1218,2.2603242979035742e-06
1219,3.059022269256247e-07
1220,1.4449800373124837e-07
1221,6.825602910446288e-08
1222,3.9278620026704423e-07
1223,2.3823690999334297e-07
1224,5.043474082014517e-07
1225,5.043474082014517e-07
1226,5.043474082014517e-07
1227,0.9241418199787566
1228,2.144494842091395e-05
1229,4.5397868702434395e-05
1230,1.8553910183683314e-07
1231,5.043474082014517e-07
1232,5.043474082014517e-07
1233,6.475947982049266e-07
1234,5.043474082014517e-07
1235,3.059022269256247e-07
1236,5.043474082014517e-07
1237,1.8553910183683314e-07
1238,1.12535162055095e-07
1239,1.3709572068578445e-06
1240,6.475947982049266e-07
1241,7.889262586245034e-06
1242,5.043474082014517e-07
1243,1.4449800373124837e-07
1244,5.829126566113865e-05
1245,5.043474082014517e-07
1246,5.043474082014517e-07
1247,3.9278620026704423e-07
1248,0.005220125693558397
1249,3.059022269256247e-07
1250,5.043474082014517e-07
1251,1.12535162055095e-07
1252,5.043474082014517e-07
1253,2.3823690999334297e-07
1254,1.4449800373124837e-07
1255,3.059022269256247e-07
1256,6.475947982049266e-07
1257,0.9770226300899744
1258,5.043474082014517e-07
1259,5.043474082014517e-07
1260,5.829126566113865e-05
1261,5.043474082014517e-07
1262,2.5109990926928157e-08
1263,0.0009110511944006454
1264,0.7772998611746911
1265,8.315280276641321e-07
1266,1.522997951276035e-08
1267,0.1480471980316895
1268,4.785094494890118e-06
1269,5.043474082014517e-07
1270,1.4449800373124837e-07
1271,1.0677028700441467e-06
1272,7.484622751061124e-05
1273,0.9933071490757153
1274,1.8553910183683314e-07
1275,7.889262586245034e-06
1276,3.059022269256247e-07
1277,5.043474082014517e-07
1278,1.12535162055095e-07
1279,1.8553910183683314e-07
1280,1.4449800373124837e-07
1281,3.059022269256247e-07
1282,2.3823690999334297e-07
1283,1.0129990980873921e-05
1284,0.07585818002124356
1285,1.8553910183683314e-07
1286,4.5397868702434395e-05
1287,2.753569111458347e-05
1288,5.043474082014517e-07
1289,5.3157849718487075e-08
1290,0.04742587317756679
1291,5.043474082014517e-07
1292,5.043474082014517e-07
1293,1.3709572068578445e-06
1294,3.059022269256247e-07
1295,7.484622751061124e-05
1296,8.764247451323235e-08
1297,9.610241549947395e-05
1298,1.4449800373124837e-07
1299,1.7603432133424858e-06
1300,5.829126566113865e-05
1301,4.1399375473943306e-08
1302,0.9968273171575148
1303,1.3709572068578445e-06
1304,3.059022269256247e-07
1305,2.902311985211097e-06
1306,3.7266392841865614e-06
1307,5.043474082014517e-07
1308,2.3823690999334297e-07
1309,4.785094494890118e-06
1310,4.785094494890118e-06
1311,1.12535162055095e-07
1312,6.825602910446288e-08
1313,0.00043055708132461493
1314,5.043474082014517e-07
1315,8.764247451323235e-08
1316,1.8553910183683314e-07
1317,9.610241549947395e-05
1318,1.4449800373124837e-07
1319,5.043474082014517e-07
1320,2.2603242979035742e-06
1321,5.043474082014517e-07
1322,2.2603242979035742e-06
1323,0.006692850924284856
1324,5.043474082014517e-07
1325,8.764247451323235e-08
1326,0.0002611903190957194
1327,2.144494842091395e-05
1328,7.889262586245034e-06
1329,5.043474082014517e-07
1330,5.043474082014517e-07
1331,5.043474082014517e-07
1332,0.0019267346633274755
1333,1.8553910183683314e-07
1334,1.12535162055095e-07
1335,1.12535162055095e-07
1336,5.043474082014517e-07
1337,5.043474082014517e-07
1338,6.475947982049266e-07
1339,4.5397868702434395e-05
1340,2.3823690999334297e-07
1341,6.825602910446288e-08
1342,2.3823690999334297e-07
1343,0.005220125693558397
1344,5.043474082014517e-07
1345,1.0677028700441467e-06
1346,1.3007128466476033e-05
1347,1.8553910183683314e-07
1348,8.764247451323235e-08
1349,5.043474082014517e-07
1350,1.4449800373124837e-07
1351,8.315280276641321e-07
1352,5.043474082014517e-07
1353,0.0007096703991005882
1354,0.017986209962091555
1355,8.315280276641321e-07
1356,0.0011695102650555148
1357,8.764247451323235e-08
1358,4.1399375473943306e-08
1359,0.9968273171575148
1360,0.07585818002124356
1361,2.144494842091395e-05
1362,0.00033535013046647816
1363,1.3007128466476033e-05
1364,0.9999869928715335
1365,5.043474082014517e-07
1366,3.059022269256247e-07
1367,6.475947982049266e-07
1368,2.3823690999334297e-07
1369,5.043474082014517e-07
1370,3.535625074174431e-05
1371,5.043474082014517e-07
1372,6.825602910446288e-08
1373,8.764247451323235e-08
1374,3.059022269256247e-07
1375,5.043474082014517e-07
1376,2.2603242979035742e-06
1377,1.3709572068578445e-06
1378,0.0005527786369235996
1379,5.043474082014517e-07
1380,0.037326887344129464
1381,5.043474082014517e-07
1382,2.3823690999334297e-07
1383,0.0011695102650555148
1384,8.764247451323235e-08
1385,2.3823690999334297e-07
1386,1.8553910183683314e-07
1387,1.0677028700441467e-06
1388,0.00043055708132461493
1389,8.315280276641321e-07
1390,2.3823690999334297e-07
1391,3.535625074174431e-05
1392,6.475947982049266e-07
1393,0.11920292202211755
1394,8.764247451323235e-08
1395,1.4449800373124837e-07
1396,1.8553910183683314e-07
1397,3.059022269256247e-07
1398,6.825602910446288e-08
1399,4.1399375473943306e-08
1400,4.1399375473943306e-08
1401,1.8553910183683314e-07
1402,5.043474082014517e-07
1403,5.043474082014517e-07
1404,1.7603432133424858e-06
1405,2.3823690999334297e-07
1406,1.12535162055095e-07
1407,2.3823690999334297e-07
1408,1.8553910183683314e-07
1409,5.043474082014517e-07
1410,1.8553910183683314e-07
1411,2.3823690999334297e-07
1412,3.059022269256247e-07
1413,0.679178699175393
1414,5.043474082014517e-07
1415,0.0005527786369235996
1416,5.043474082014517e-07
1417,6.475947982049266e-07
1418,0.0002034269780552065
1419,0.00012339457598623172
1420,5.043474082014517e-07
1421,2.3823690999334297e-07
1422,2.3823690999334297e-07
1423,0.01098694263059318
1424,0.005220125693558397
1425,3.059022269256247e-07
1426,3.059022269256247e-07
1427,0.017986209962091555
1428,1.8553910183683314e-07
1429,5.043474082014517e-07
1430,3.7266392841865614e-06
1431,5.043474082014517e-07
1432,0.0005527786369235996
1433,5.043474082014517e-07
1434,2.902311985211097e-06
1435,5.043474082014517e-07
1436,1.7603432133424858e-06
1437,0.0007096703991005882
1438,5.043474082014517e-07
1439,3.059022269256247e-07
1440,3.059022269256247e-07
1441,0.7310585786300049
1442,8.315280276641321e-07
1443,2.753569111458347e-05
1444,6.475947982049266e-07
1445,5.043474082014517e-07
1446,0.0953494648991095
1447,1.670142184809518e-05
1448,1.3709572068578445e-06
1449,9.610241549947395e-05
1450,1.8553910183683314e-07
1451,3.9278620026704423e-07
1452,8.764247451323235e-08
1453,1.3709572068578445e-06
1454,0.11920292202211755
1455,1.0677028700441467e-06
1456,3.9278620026704423e-07
