Id,Prob_Yes
910,0.999998629042793
911,0.9933071490757153
912,0.8807970779778823
913,0.9999251537724895
914,0.18242552380635632
915,0.9999952149055051
916,0.9975273768433653
917,0.9820137900379085
918,0.6224593312018546
919,0.9998415637808975
920,0.4378234991142019
921,0.9999724643088853
922,0.999997739675702
923,0.9947798743064417
924,0.9999989322971299
925,0.6224593312018546
926,0.999983298578152
927,0.9999724643088853
928,0.11920292202211755
929,0.9046505351008906
930,0.9241418199787566
931,0.5621765008857981
932,0.9999038975845005
933,0.9626731126558706
934,0.9525741268224334
935,1.4449800373124837e-07
936,0.9996646498695336
937,0.9999952149055051
938,0.9999989322971299
939,0.9999989322971299
940,0.9997965730219448
941,0.7310585786300049
942,0.9999546021312976
943,0.9706877692486436
944,0.004070137715896127
945,0.9999989322971299
946,0.9999999468421502
947,0.9046505351008906
948,0.32082130082460697
949,0.9933071490757153
950,0.995929862284104
951,0.9988304897349445
952,0.9968273171575148
953,0.9997965730219448
954,0.9999938558253978
955,0.4378234991142019
956,0.9998766054240137
957,0.9988304897349445
958,0.9999997617630899
959,0.9992903296008995
960,0.5
961,0.9997388096809043
962,0.9241418199787566
963,0.9706877692486436
964,0.4378234991142019
965,0.9980732653366725
966,0.9999724643088853
967,0.8807970779778823
968,0.9999989322971299
969,0.008577485413711986
970,0.9988304897349445
971,0.999983298578152
972,0.9241418199787566
973,0.9999417087343389
974,0.9975273768433653
975,0.9999869928715335
976,0.9999970976880148
977,0.9975273768433653
978,0.9999546021312976
979,0.9988304897349445
980,0.9999996072137998
981,0.22270013882530884
982,0.999999694097773
983,0.5
984,0.9999921107374138
985,0.679178699175393
986,0.7310585786300049
987,0.02297736991002561
988,0.9995694429186754
989,0.679178699175393
990,0.9999646437492582
991,0.1480471980316895
992,0.4378234991142019
993,0.6224593312018546
994,0.9999982396567868
995,0.9046505351008906
996,0.999983298578152
997,0.4378234991142019
998,0.9999962733607158
999,0.9997965730219448
1000,0.9995694429186754
1001,0.18242552380635632
1002,0.9999993524052017
1003,0.9820137900379085
1004,0.9626731126558706
1005,0.9999921107374138
1006,0.9999982396567868
1007,0.9399133498259924
1008,0.8175744761936437
1009,0.9999962733607158
1010,0.7310585786300049
1011,0.999998629042793
1012,0.9947798743064417
1013,0.9994472213630764
1014,0.9999970976880148
1015,0.9999991684719722
1016,0.9626731126558706
1017,0.9241418199787566
1018,0.9706877692486436
1019,0.9999038975845005
1020,0.22270013882530884
1021,0.8519528019683106
1022,0.6224593312018546
1023,0.998498817743263
1024,0.9988304897349445
1025,0.18242552380635632
1026,0.9999417087343389
1027,0.9947798743064417
1028,0.9968273171575148
1029,0.999997739675702
1030,0.9975273768433653
1031,0.2689414213699951
1032,0.999983298578152
1033,0.9999869928715335
1034,0.7310585786300049
1035,0.9399133498259924
1036,0.9998415637808975
1037,0.9999921107374138
1038,0.9399133498259924
1039,0.9996646498695336
1040,0.9997388096809043
1041,0.9994472213630764
1042,0.9999646437492582
1043,0.9988304897349445
1044,0.998498817743263
1045,0.9990889488055994
1046,0.32082130082460697
1047,0.9996646498695336
1048,0.9988304897349445
1049,0.9626731126558706
1050,0.998498817743263
1051,0.679178699175393
1052,0.5621765008857981
1053,0.9968273171575148
1054,0.999998629042793
1055,0.9947798743064417
1056,0.7772998611746911
1057,0.8807970779778823
1058,0.9999921107374138
1059,0.9990889488055994
1060,0.9933071490757153
1061,0.9998766054240137
1062,0.7310585786300049
1063,0.2689414213699951
1064,0.9997965730219448
1065,0.7310585786300049
1066,0.9968273171575148
1067,0.9046505351008906
1068,0.5621765008857981
1069,0.9046505351008906
1070,0.9998766054240137
1071,0.999997739675702
1072,0.9998766054240137
1073,0.8807970779778823
1074,0.991422514586288
1075,0.9626731126558706
1076,0.9820137900379085
1077,0.9999417087343389
1078,0.9999999586006244
1079,0.9990889488055994
1080,0.9999898700090192
1081,0.9999038975845005
1082,0.9770226300899744
1083,0.8519528019683106
1084,0.991422514586288
1085,0.9999646437492582
1086,0.7772998611746911
1087,0.9399133498259924
1088,0.9890130573694068
